rain;economy;agri
322;2,77;17,396
322;2,77;17,396
276,5;2,77;17,396
24,4;2,77;17,396
322;2,77;17,396
172,3;2,77;17,396
291,5;2,77;17,396
291,5;2,77;17,396
276,5;2,77;17,396
322;2,77;17,396
337,2;2,77;17,396
172,3;2,77;17,396
322;2,77;17,396
329,8;2,77;17,396
276,4;2,77;17,396
161,5;2,77;17,396
16,7;2,77;17,396
382,8;2,77;17,396
331,8;2,77;17,396
92,7;2,77;17,396
331,8;2,77;17,396
330,1;2,77;17,396
24,5;2,77;17,396
267,8;2,77;17,396
267,8;2,77;17,396
267,8;2,77;17,396
291,5;2,77;17,396
276,5;2,77;17,396
287,7;2,77;17,396
315,8;2,77;17,396
161,7;2,77;17,396
191,6;2,77;17,396
161,7;2,77;17,396
335,6;2,77;17,396
335,6;2,77;17,396
161,7;2,77;17,396
5,3;2,77;17,396
353,3;2,77;17,396
382,8;2,77;17,396
382,8;2,77;17,396
360;2,77;17,396
331,8;2,77;17,396
331,8;2,77;17,396
362,8;2,77;17,396
357,3;2,77;17,396
161,7;2,77;17,396
180,3;2,77;17,396
139,1;2,77;17,396
187,2;2,77;17,396
210,2;2,77;17,396
127,2;2,77;17,396
33,4;2,77;17,396
64,9;2,77;17,396
24,4;2,77;17,396
56,9;2,77;17,396
161,7;2,77;17,396
161,5;2,77;17,396
262;2,77;17,396
161,7;2,77;17,396
330,1;2,77;17,396
374,4;2,77;17,396
330,1;2,77;17,396
269,4;2,77;17,396
260;2,77;17,396
282,7;2,77;17,396
209;2,77;17,396
182,1;2,77;17,396
182,1;2,77;17,396
374,4;2,77;17,396
277,3;2,77;17,396
178,4;2,77;17,396
178,4;2,77;17,396
178,4;2,77;17,396
170,6;2,77;17,396
144,8;2,77;17,396
167,5;2,77;17,396
180,4;2,77;17,396
172,3;2,77;17,396
161,1;2,77;17,396
172,3;2,77;17,396
161,1;2,77;17,396
161,7;2,77;17,396
156;2,77;17,396
161,7;2,77;17,396
185,9;2,77;17,396
216;2,77;17,396
216;2,77;17,396
216;2,77;17,396
216;2,77;17,396
228,3;2,77;17,396
269,2;2,77;17,396
262;2,77;17,396
262;2,77;17,396
335,6;2,77;17,396
335,6;2,77;17,396
335,6;2,77;17,396
335,6;2,77;17,396
315,8;2,77;17,396
185,9;2,77;17,396
185,9;2,77;17,396
182,9;2,77;17,396
182,9;2,77;17,396
182,9;2,77;17,396
182,9;2,77;17,396
185,9;2,77;17,396
182,9;2,77;17,396
414,9;2,77;17,396
414,9;2,77;17,396
387,3;2,77;17,396
387,3;2,77;17,396
387,3;2,77;17,396
382,3;2,77;17,396
382,3;2,77;17,396
382,3;2,77;17,396
377,1;2,77;17,396
355,7;2,77;17,396
330,1;2,77;17,396
312,4;2,77;17,396
312,4;2,77;17,396
330,1;2,77;17,396
330,1;2,77;17,396
312,4;2,77;17,396
312,4;2,77;17,396
312,4;2,77;17,396
143,1;2,77;17,396
267,8;2,77;17,396
14,5;2,77;17,396
171,7;2,77;17,396
236,8;2,77;17,396
267,8;2,77;17,396
177,6;2,77;17,396
19,2;2,77;17,396
387,3;2,77;17,396
387,3;2,77;17,396
200,6;2,77;17,396
24,4;2,77;17,396
329,8;2,77;17,396
190,8;2,77;17,396
177,6;2,77;17,396
161,7;2,77;17,396
33,4;2,77;17,396
64,9;2,77;17,396
210,2;2,77;17,396
262;2,77;17,396
326,6;2,77;17,396
185,9;2,77;17,396
200,6;2,77;17,396
150,8;2,77;17,396
326,6;2,77;17,396
177,6;2,77;17,396
170,6;2,77;17,396
214,9;2,77;17,396
144,8;2,77;17,396
326,6;2,77;17,396
18,8;2,77;17,396
382,8;2,77;17,396
287,3;2,77;17,396
382,8;2,77;17,396
331,8;2,77;17,396
263;2,77;17,396
209;2,77;17,396
101,3;2,77;17,396
355,7;2,77;17,396
355,7;2,77;17,396
357,3;2,77;17,396
357,3;2,77;17,396
19,2;2,77;17,396
14,5;2,77;17,396
17,5;2,77;17,396
177,6;2,77;17,396
18,8;2,77;17,396
16,7;2,77;17,396
335,6;2,77;17,396
291,5;2,77;17,396
127,2;2,77;17,396
282,7;2,77;17,396
277,3;2,77;17,396
10,8;2,77;17,396
19,2;2,77;17,396
67,6;2,77;17,396
185,9;2,77;17,396
128,4;2,19;3,778
114,1;2,19;3,778
4,8;2,19;3,778
14,8;2,19;3,778
8,2;2,19;3,778
4,5;2,19;3,778
26,7;2,19;3,778
26,7;2,19;3,778
4,5;2,19;3,778
4,5;2,19;3,778
65,7;-13,6;8,727
179,3;-13,6;8,727
231;-13,6;8,727
231;-13,6;8,727
152;-13,6;8,727
152;-13,6;8,727
152;-13,6;8,727
152;-13,6;8,727
152;-13,6;8,727
57,9;-13,6;8,727
79,8;-13,6;8,727
65,7;-13,6;8,727
79,8;-13,6;8,727
84,9;-13,6;8,727
99,7;-13,6;8,727
76,1;-13,6;8,727
97,2;-13,6;8,727
87,8;-13,6;8,727
64,6;-13,6;8,727
113,2;-13,6;8,727
4,7;-13,6;8,727
2,7;-13,6;8,727
65,7;-13,6;8,727
19,3;-13,6;8,727
152;-13,6;8,727
98;-13,6;8,727
79,8;-13,6;8,727
50,2;-13,6;8,727
99,7;-13,6;8,727
83;-13,6;8,727
60,7;-13,6;8,727
74,5;-13,6;8,727
113,2;-13,6;8,727
215,1;4,54;68,545
383;4,54;68,545
374,9;4,54;68,545
383;4,54;68,545
17,5;4,54;68,545
323,4;4,54;68,545
295,5;4,54;68,545
269,8;4,54;68,545
249,4;4,54;68,545
403,1;4,54;68,545
170,9;4,54;68,545
296,5;4,54;68,545
40,8;4,54;68,545
436,8;4,54;68,545
76,8;4,54;68,545
394,2;4,54;68,545
525;4,54;68,545
194;4,54;68,545
525;4,54;68,545
381,4;4,54;68,545
203,2;4,54;68,545
290,3;4,54;68,545
333,9;4,54;68,545
290,3;4,54;68,545
476,5;4,54;68,545
333,9;4,54;68,545
167,7;4,54;68,545
476,5;4,54;68,545
95,7;4,54;68,545
436,8;4,54;68,545
161,6;4,54;68,545
525;4,54;68,545
273,1;4,54;68,545
476,5;4,54;68,545
323,4;4,54;68,545
38,2;4,54;68,545
506,1;4,54;68,545
387,4;4,54;68,545
323,4;4,54;68,545
273,1;4,54;68,545
403,1;4,54;68,545
340,2;4,54;68,545
403,1;4,54;68,545
387,4;4,54;68,545
273,1;4,54;68,545
525;4,54;68,545
273,1;4,54;68,545
340,7;4,54;68,545
37,9;4,54;68,545
79,4;4,54;68,545
260,1;4,54;68,545
45;4,54;68,545
33,7;4,54;68,545
438;4,54;68,545
436,8;4,54;68,545
79,4;4,54;68,545
525;4,54;68,545
383;4,54;68,545
21,4;4,54;68,545
17,9;4,54;68,545
273,1;4,54;68,545
438;4,54;68,545
438;4,54;68,545
420,8;4,54;68,545
450,6;4,54;68,545
476,5;4,54;68,545
422,5;4,54;68,545
366,2;4,54;68,545
366,2;4,54;68,545
525;4,54;68,545
450,6;4,54;68,545
525;4,54;68,545
438;4,54;68,545
525;4,54;68,545
450,6;4,54;68,545
107,3;4,54;68,545
525;4,54;68,545
45;4,54;68,545
340,7;4,54;68,545
45;4,54;68,545
525;4,54;68,545
220,9;4,54;68,545
403,1;4,54;68,545
403,1;4,54;68,545
383;4,54;68,545
436,8;4,54;68,545
297,2;4,54;68,545
297,2;4,54;68,545
229,4;4,54;68,545
436,8;4,54;68,545
475,7;4,54;68,545
333,9;4,54;68,545
383;4,54;68,545
340,7;4,54;68,545
147,1;4,54;68,545
147,1;4,54;68,545
150,3;4,54;68,545
374,9;4,54;68,545
173;4,54;68,545
287;4,54;68,545
323,5;4,54;68,545
253,6;4,54;68,545
145,8;4,54;68,545
145,8;4,54;68,545
287;4,54;68,545
173;4,54;68,545
253,6;4,54;68,545
366,2;4,54;68,545
340,7;4,54;68,545
455,2;4,54;68,545
387,4;4,54;68,545
340,7;4,54;68,545
422,5;4,54;68,545
273,1;4,54;68,545
275,5;4,54;68,545
450,6;4,54;68,545
27,3;2,87;64
43,4;2,87;64
251,1;2,87;64
328,7;2,87;64
251,1;2,87;64
333,9;2,87;64
251,1;2,87;64
254,6;2,87;64
164,5;2,87;64
164,5;2,87;64
211,2;2,87;64
328,7;2,87;64
287,6;2,87;64
211,2;2,87;64
254,6;2,87;64
251,1;2,87;64
254,6;2,87;64
251,1;2,87;64
211,2;2,87;64
211,2;2,87;64
211,2;2,87;64
275,9;2,87;64
211,2;2,87;64
330,6;2,87;64
254,6;2,87;64
330,6;2,87;64
211,2;2,87;64
122,6;2,87;64
251,1;2,87;64
27,3;2,87;64
47,9;2,87;64
24,6;2,87;64
27,3;2,87;64
287,6;2,87;64
328,7;2,87;64
13,7;2,87;64
27,3;2,87;64
27,3;2,87;64
275,9;2,87;64
67,6;2,87;64
43,4;2,87;64
318,8;2,87;64
328,7;2,87;64
251,1;2,87;64
251,1;2,87;64
328,7;2,87;64
27,3;2,87;64
318,8;2,87;64
254,6;2,87;64
38,1;2,87;64
227,3;2,87;64
74,9;2,87;64
24,6;2,87;64
43,4;2,87;64
135,6;2,87;64
18;2,87;64
24,6;2,87;64
135,6;2,87;64
24,6;2,87;64
251,1;2,87;64
74,9;2,87;64
71,5;2,87;64
251,1;2,87;64
254,6;2,87;64
135,6;2,87;64
43,4;2,87;64
122,6;2,87;64
106,5;2,87;64
135,1;2,87;64
135,1;2,87;64
135,6;2,87;64
253,9;2,87;64
135,1;2,87;64
211,2;2,87;64
101,9;2,87;64
251,1;2,87;64
211,2;2,87;64
251,1;2,87;64
254,6;2,87;64
74,9;2,87;64
18;2,87;64
13,7;2,87;64
18;2,87;64
18;2,87;64
24,6;2,87;64
18;2,87;64
27,3;2,87;64
13,7;2,87;64
24,6;2,87;64
24,6;2,87;64
253,9;2,87;64
27,3;2,87;64
135,6;2,87;64
254,6;2,87;64
318,8;2,87;64
27,3;2,87;64
27,3;2,87;64
27,3;2,87;64
18;2,87;64
396,6;3,79;17,395
39,2;3,79;17,395
396,6;3,79;17,395
372,6;3,79;17,395
396,6;3,79;17,395
479,1;3,79;17,395
275,5;3,79;17,395
222,8;3,79;17,395
372,6;3,79;17,395
479,1;3,79;17,395
270,4;3,79;17,395
406,1;3,79;17,395
396,6;3,79;17,395
250,4;3,79;17,395
76,3;3,79;17,395
241;3,79;17,395
452,6;3,79;17,395
396,6;3,79;17,395
506,2;3,79;17,395
396,6;3,79;17,395
19,8;3,79;17,395
270,4;3,79;17,395
452,6;3,79;17,395
19,8;3,79;17,395
372,6;3,79;17,395
396,6;3,79;17,395
108,5;3,79;17,395
479,1;3,79;17,395
452,6;3,79;17,395
396,6;3,79;17,395
241;3,79;17,395
397,1;3,79;17,395
24,6;3,79;17,395
54,5;3,79;17,395
151,7;3,79;17,395
30,4;3,79;17,395
151,7;3,79;17,395
241;3,79;17,395
108,5;3,79;17,395
275,5;3,79;17,395
241;3,79;17,395
30,4;3,79;17,395
31,8;3,79;17,395
270,4;3,79;17,395
218,9;3,79;17,395
270,4;3,79;17,395
8,7;3,79;17,395
270,4;3,79;17,395
479,1;3,79;17,395
275,5;3,79;17,395
275,5;3,79;17,395
241;3,79;17,395
275,5;3,79;17,395
241;3,79;17,395
224,3;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
479,1;3,79;17,395
270,4;3,79;17,395
106,4;3,79;17,395
479,1;3,79;17,395
452,6;3,79;17,395
452,6;3,79;17,395
506,2;3,79;17,395
452,6;3,79;17,395
30,4;3,79;17,395
30,4;3,79;17,395
270,4;3,79;17,395
270,4;3,79;17,395
506,2;3,79;17,395
397,1;3,79;17,395
506,2;3,79;17,395
506,2;3,79;17,395
270,4;3,79;17,395
30,4;3,79;17,395
506,2;3,79;17,395
241;3,79;17,395
506,2;3,79;17,395
506,2;3,79;17,395
270,4;3,79;17,395
506,2;3,79;17,395
396,6;3,79;17,395
241;3,79;17,395
506,2;3,79;17,395
261,8;3,79;17,395
397,1;3,79;17,395
275,5;3,79;17,395
30,4;3,79;17,395
372,6;3,79;17,395
396,6;3,79;17,395
106,4;3,79;17,395
396,6;3,79;17,395
397,1;3,79;17,395
67,4;3,79;17,395
452,6;3,79;17,395
452,6;3,79;17,395
452,6;3,79;17,395
506,2;3,79;17,395
270,4;3,79;17,395
250,4;3,79;17,395
479,1;3,79;17,395
241;3,79;17,395
151,7;3,79;17,395
241;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
241;3,79;17,395
1,7;3,79;17,395
396,6;3,79;17,395
372,6;3,79;17,395
372,6;3,79;17,395
406,1;3,79;17,395
396,6;3,79;17,395
396,6;3,79;17,395
406,1;3,79;17,395
396,6;3,79;17,395
151,7;3,79;17,395
92,9;3,79;17,395
92,9;3,79;17,395
92,9;3,79;17,395
115,9;3,79;17,395
224,3;3,79;17,395
39,2;3,79;17,395
76,3;3,79;17,395
30,4;3,79;17,395
106,4;3,79;17,395
241;3,79;17,395
275,5;3,79;17,395
397,1;3,79;17,395
241;3,79;17,395
397,1;3,79;17,395
452,6;3,79;17,395
397,1;3,79;17,395
218,9;3,79;17,395
218,9;3,79;17,395
276,5;3,79;17,395
270,4;3,79;17,395
270,4;3,79;17,395
270,4;3,79;17,395
452,6;3,79;17,395
452,6;3,79;17,395
105;3,79;17,395
105;3,79;17,395
105;3,79;17,395
105;3,79;17,395
65,1;3,79;17,395
56;3,79;17,395
204,6;3,79;17,395
241;3,79;17,395
151,7;3,79;17,395
241;3,79;17,395
151,7;3,79;17,395
241;3,79;17,395
241;3,79;17,395
151,7;3,79;17,395
204,6;3,79;17,395
108,5;3,79;17,395
108,5;3,79;17,395
108,5;3,79;17,395
108,5;3,79;17,395
167,7;3,79;17,395
305,8;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
204,6;3,79;17,395
452,6;3,79;17,395
452,6;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
406,1;3,79;17,395
406,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
397,1;3,79;17,395
141,3;3,79;17,395
452,6;3,79;17,395
30,4;3,79;17,395
115,9;3,79;17,395
230,1;3,79;17,395
452,6;3,79;17,395
105;3,79;17,395
30,4;3,79;17,395
479,1;3,79;17,395
479,1;3,79;17,395
108,5;3,79;17,395
30,4;3,79;17,395
261,8;3,79;17,395
105;3,79;17,395
105;3,79;17,395
241;3,79;17,395
39,2;3,79;17,395
76,3;3,79;17,395
115,9;3,79;17,395
397,1;3,79;17,395
372,6;3,79;17,395
204,6;3,79;17,395
108,5;3,79;17,395
241;3,79;17,395
372,6;3,79;17,395
105;3,79;17,395
105;3,79;17,395
102,2;3,79;17,395
65,1;3,79;17,395
372,6;3,79;17,395
31,8;3,79;17,395
372,6;3,79;17,395
372,6;3,79;17,395
372,6;3,79;17,395
396,6;3,79;17,395
305,8;3,79;17,395
270,4;3,79;17,395
19,8;3,79;17,395
406,1;3,79;17,395
406,1;3,79;17,395
396,6;3,79;17,395
396,6;3,79;17,395
30,4;3,79;17,395
30,4;3,79;17,395
30,1;3,79;17,395
105;3,79;17,395
31,8;3,79;17,395
30,4;3,79;17,395
479,1;3,79;17,395
506,2;3,79;17,395
224,3;3,79;17,395
276,5;3,79;17,395
452,6;3,79;17,395
52,6;3,79;17,395
47;3,79;17,395
83,5;3,79;17,395
204,6;3,79;17,395
49;2,92;3,762
19,8;2,92;3,762
0,4;2,92;3,762
4,6;2,92;3,762
1,2;2,92;3,762
1,2;2,92;3,762
4,6;2,92;3,762
4,6;2,92;3,762
1,2;2,92;3,762
1,2;2,92;3,762
59,8;-22;8,724
325,1;-22;8,724
440;-22;8,724
440;-22;8,724
325,1;-22;8,724
325,1;-22;8,724
325,1;-22;8,724
325,1;-22;8,724
325,1;-22;8,724
94;-22;8,724
67,6;-22;8,724
59,8;-22;8,724
67,6;-22;8,724
180,5;-22;8,724
201,3;-22;8,724
122,2;-22;8,724
201,3;-22;8,724
180,5;-22;8,724
145,7;-22;8,724
201,3;-22;8,724
11,2;-22;8,724
11,2;-22;8,724
59,8;-22;8,724
1;-22;8,724
325,1;-22;8,724
180,5;-22;8,724
67,6;-22;8,724
119,8;-22;8,724
201,3;-22;8,724
268;-22;8,724
122,2;-22;8,724
94;-22;8,724
201,3;-22;8,724
158,5;2,67;68,545
408,8;2,67;68,545
356;2,67;68,545
408,8;2,67;68,545
32,2;2,67;68,545
193,9;2,67;68,545
131,8;2,67;68,545
158,9;2,67;68,545
175,6;2,67;68,545
408,8;2,67;68,545
173,1;2,67;68,545
177,9;2,67;68,545
29,9;2,67;68,545
145,6;2,67;68,545
48,3;2,67;68,545
485,3;2,67;68,545
239;2,67;68,545
90,9;2,67;68,545
239;2,67;68,545
271;2,67;68,545
128,7;2,67;68,545
158,9;2,67;68,545
213,5;2,67;68,545
158,9;2,67;68,545
300,3;2,67;68,545
213,5;2,67;68,545
104,6;2,67;68,545
300,3;2,67;68,545
47,5;2,67;68,545
239;2,67;68,545
59;2,67;68,545
239;2,67;68,545
172,3;2,67;68,545
300,3;2,67;68,545
193,9;2,67;68,545
41,9;2,67;68,545
239;2,67;68,545
356;2,67;68,545
193,9;2,67;68,545
172,3;2,67;68,545
408,8;2,67;68,545
213,5;2,67;68,545
408,8;2,67;68,545
356;2,67;68,545
172,3;2,67;68,545
239;2,67;68,545
172,3;2,67;68,545
177,9;2,67;68,545
54;2,67;68,545
27;2,67;68,545
195,3;2,67;68,545
54,3;2,67;68,545
54;2,67;68,545
184,3;2,67;68,545
145,6;2,67;68,545
27;2,67;68,545
239;2,67;68,545
408,8;2,67;68,545
30,4;2,67;68,545
19,8;2,67;68,545
172,3;2,67;68,545
184,3;2,67;68,545
184,3;2,67;68,545
237,3;2,67;68,545
237,3;2,67;68,545
300,3;2,67;68,545
300,3;2,67;68,545
237,3;2,67;68,545
237,3;2,67;68,545
239;2,67;68,545
237,3;2,67;68,545
239;2,67;68,545
184,3;2,67;68,545
239;2,67;68,545
237,3;2,67;68,545
24,4;2,67;68,545
239;2,67;68,545
21,2;2,67;68,545
177,9;2,67;68,545
54,3;2,67;68,545
239;2,67;68,545
167,5;2,67;68,545
408,8;2,67;68,545
408,8;2,67;68,545
408,8;2,67;68,545
145,6;2,67;68,545
195,3;2,67;68,545
195,3;2,67;68,545
172,3;2,67;68,545
239;2,67;68,545
239;2,67;68,545
213,5;2,67;68,545
408,8;2,67;68,545
177,9;2,67;68,545
56;2,67;68,545
56;2,67;68,545
43,2;2,67;68,545
356;2,67;68,545
56;2,67;68,545
93,3;2,67;68,545
167,3;2,67;68,545
93,3;2,67;68,545
43,2;2,67;68,545
43,2;2,67;68,545
93,3;2,67;68,545
56;2,67;68,545
93,3;2,67;68,545
237,3;2,67;68,545
177,9;2,67;68,545
377,9;2,67;68,545
436,6;2,67;68,545
177,9;2,67;68,545
377,9;2,67;68,545
172,3;2,67;68,545
172,3;2,67;68,545
237,3;2,67;68,545
74,3;2,82;64,837
217,6;2,82;64,837
280,5;2,82;64,837
560,1;2,82;64,837
280,5;2,82;64,837
506,2;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
253,4;2,82;64,837
253,4;2,82;64,837
280,5;2,82;64,837
560,1;2,82;64,837
393;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
334,7;2,82;64,837
280,5;2,82;64,837
560,1;2,82;64,837
280,5;2,82;64,837
560,1;2,82;64,837
280,5;2,82;64,837
253,4;2,82;64,837
280,5;2,82;64,837
74,3;2,82;64,837
146,5;2,82;64,837
74,3;2,82;64,837
74,3;2,82;64,837
393;2,82;64,837
560,1;2,82;64,837
37,8;2,82;64,837
74,3;2,82;64,837
74,3;2,82;64,837
334,7;2,82;64,837
215,5;2,82;64,837
217,6;2,82;64,837
387,9;2,82;64,837
560,1;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
560,1;2,82;64,837
74,3;2,82;64,837
387,9;2,82;64,837
280,5;2,82;64,837
101,8;2,82;64,837
280,5;2,82;64,837
217,6;2,82;64,837
74,3;2,82;64,837
217,6;2,82;64,837
260,1;2,82;64,837
37,8;2,82;64,837
74,3;2,82;64,837
260,1;2,82;64,837
74,3;2,82;64,837
280,5;2,82;64,837
217,6;2,82;64,837
217,6;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
260,1;2,82;64,837
217,6;2,82;64,837
253,4;2,82;64,837
260,1;2,82;64,837
260,1;2,82;64,837
260,1;2,82;64,837
260,1;2,82;64,837
393;2,82;64,837
260,1;2,82;64,837
280,5;2,82;64,837
254,4;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
280,5;2,82;64,837
217,6;2,82;64,837
37,8;2,82;64,837
37,8;2,82;64,837
37,8;2,82;64,837
37,8;2,82;64,837
74,3;2,82;64,837
37,8;2,82;64,837
74,3;2,82;64,837
37,8;2,82;64,837
74,3;2,82;64,837
74,3;2,82;64,837
393;2,82;64,837
74,3;2,82;64,837
260,1;2,82;64,837
280,5;2,82;64,837
387,9;2,82;64,837
74,3;2,82;64,837
74,3;2,82;64,837
74,3;2,82;64,837
37,8;2,82;64,837
416,6;3,76;17,406
17,1;3,76;17,406
416,6;3,76;17,406
473,8;3,76;17,406
416,6;3,76;17,406
472,2;3,76;17,406
229,7;3,76;17,406
252,8;3,76;17,406
473,8;3,76;17,406
472,2;3,76;17,406
291,4;3,76;17,406
455,3;3,76;17,406
416,6;3,76;17,406
271;3,76;17,406
38,2;3,76;17,406
166,5;3,76;17,406
437,5;3,76;17,406
416,6;3,76;17,406
524,9;3,76;17,406
416,6;3,76;17,406
195,1;3,76;17,406
291,4;3,76;17,406
437,5;3,76;17,406
195,1;3,76;17,406
473,8;3,76;17,406
416,6;3,76;17,406
86,6;3,76;17,406
472,2;3,76;17,406
437,5;3,76;17,406
416,6;3,76;17,406
166,5;3,76;17,406
420;3,76;17,406
13,7;3,76;17,406
9,6;3,76;17,406
111,6;3,76;17,406
13,4;3,76;17,406
111,6;3,76;17,406
166,5;3,76;17,406
86,6;3,76;17,406
229,7;3,76;17,406
166,5;3,76;17,406
13,4;3,76;17,406
15,1;3,76;17,406
291,4;3,76;17,406
244,6;3,76;17,406
291,4;3,76;17,406
90,9;3,76;17,406
291,4;3,76;17,406
472,2;3,76;17,406
229,7;3,76;17,406
229,7;3,76;17,406
166,5;3,76;17,406
229,7;3,76;17,406
166,5;3,76;17,406
182,8;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
472,2;3,76;17,406
291,4;3,76;17,406
62,8;3,76;17,406
472,2;3,76;17,406
437,5;3,76;17,406
437,5;3,76;17,406
524,9;3,76;17,406
437,5;3,76;17,406
13,4;3,76;17,406
13,4;3,76;17,406
291,4;3,76;17,406
291,4;3,76;17,406
524,9;3,76;17,406
420;3,76;17,406
524,9;3,76;17,406
524,9;3,76;17,406
291,4;3,76;17,406
13,4;3,76;17,406
524,9;3,76;17,406
166,5;3,76;17,406
524,9;3,76;17,406
524,9;3,76;17,406
291,4;3,76;17,406
524,9;3,76;17,406
416,6;3,76;17,406
166,5;3,76;17,406
524,9;3,76;17,406
307,1;3,76;17,406
420;3,76;17,406
229,7;3,76;17,406
13,4;3,76;17,406
473,8;3,76;17,406
416,6;3,76;17,406
62,8;3,76;17,406
416,6;3,76;17,406
420;3,76;17,406
21;3,76;17,406
437,5;3,76;17,406
437,5;3,76;17,406
437,5;3,76;17,406
524,9;3,76;17,406
291,4;3,76;17,406
271;3,76;17,406
472,2;3,76;17,406
222,3;3,76;17,406
111,6;3,76;17,406
166,5;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
166,5;3,76;17,406
12,4;3,76;17,406
416,6;3,76;17,406
473,8;3,76;17,406
473,8;3,76;17,406
455,3;3,76;17,406
416,6;3,76;17,406
416,6;3,76;17,406
455,3;3,76;17,406
416,6;3,76;17,406
111,6;3,76;17,406
57,3;3,76;17,406
57,3;3,76;17,406
57,3;3,76;17,406
95,7;3,76;17,406
182,8;3,76;17,406
17,1;3,76;17,406
38,2;3,76;17,406
13,4;3,76;17,406
62,8;3,76;17,406
166,5;3,76;17,406
229,7;3,76;17,406
420;3,76;17,406
166,5;3,76;17,406
420;3,76;17,406
437,5;3,76;17,406
420;3,76;17,406
244,6;3,76;17,406
244,6;3,76;17,406
320,4;3,76;17,406
291,4;3,76;17,406
291,4;3,76;17,406
291,4;3,76;17,406
437,5;3,76;17,406
437,5;3,76;17,406
138;3,76;17,406
138;3,76;17,406
138;3,76;17,406
138;3,76;17,406
151,9;3,76;17,406
179,3;3,76;17,406
225,6;3,76;17,406
166,5;3,76;17,406
111,6;3,76;17,406
166,5;3,76;17,406
111,6;3,76;17,406
166,5;3,76;17,406
166,5;3,76;17,406
111,6;3,76;17,406
225,6;3,76;17,406
86,6;3,76;17,406
86,6;3,76;17,406
86,6;3,76;17,406
86,6;3,76;17,406
164,8;3,76;17,406
283,6;3,76;17,406
420;3,76;17,406
420;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
225,6;3,76;17,406
437,5;3,76;17,406
437,5;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
455,3;3,76;17,406
455,3;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
420;3,76;17,406
180;3,76;17,406
437,5;3,76;17,406
13,4;3,76;17,406
95,7;3,76;17,406
219,6;3,76;17,406
437,5;3,76;17,406
138;3,76;17,406
13,4;3,76;17,406
472,2;3,76;17,406
472,2;3,76;17,406
86,6;3,76;17,406
13,4;3,76;17,406
307,1;3,76;17,406
138;3,76;17,406
138;3,76;17,406
166,5;3,76;17,406
17,1;3,76;17,406
38,2;3,76;17,406
135,8;3,76;17,406
420;3,76;17,406
473,8;3,76;17,406
225,6;3,76;17,406
86,6;3,76;17,406
166,5;3,76;17,406
473,8;3,76;17,406
138;3,76;17,406
138;3,76;17,406
148,2;3,76;17,406
151,9;3,76;17,406
473,8;3,76;17,406
15,1;3,76;17,406
473,8;3,76;17,406
473,8;3,76;17,406
473,8;3,76;17,406
416,6;3,76;17,406
283,6;3,76;17,406
291,4;3,76;17,406
195,1;3,76;17,406
455,3;3,76;17,406
455,3;3,76;17,406
416,6;3,76;17,406
416,6;3,76;17,406
13,4;3,76;17,406
13,4;3,76;17,406
17,4;3,76;17,406
138;3,76;17,406
15,1;3,76;17,406
13,4;3,76;17,406
472,2;3,76;17,406
524,9;3,76;17,406
182,8;3,76;17,406
320,4;3,76;17,406
437,5;3,76;17,406
9,4;3,76;17,406
14,2;3,76;17,406
48,1;3,76;17,406
225,6;3,76;17,406
71,9;4,37;3,838
23,1;4,37;3,838
1,9;4,37;3,838
